,StatID,Assists,BlockedShots,DefensiveRebounds,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,Minutes,Name,OffensiveRebounds,PersonalFouls,PlayerID,Points,Position,Rebounds,Season,SeasonType,Steals,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,ft_chance,three_chance,two_attempt_chance,two_chance
2882,553848,67,14,196,1070.7,1147.0,1070.7,428,223,52.1,218,160,73.4,31,1068,Jayden Gardner,90,91,60010975,610,F,286,2020,1,35,ECAR,9,20,4,20.0,81,408,219,53.7,0.7339449525,0.200000003,0.9532710314,0.5367646813
2883,557409,120,5,66,591.6,642.75,591.6,262,114,43.5,100,52,52.0,30,957,Deshon Parker,17,75,60010982,301,G,83,2020,1,37,JMAD,126,86,21,24.4,73,176,93,52.8,0.5199999809,0.2441860437,0.6717557311,0.5284090638
2884,555105,29,2,48,293.7,321.5,293.7,156,51,32.7,45,28,62.2,24,678,Deandre Thomas,18,41,60010988,152,G,66,2020,1,21,SAMF,289,84,22,26.2,27,72,29,40.3,0.6222222447,0.2619047761,0.4615384638,0.402777791
2885,555224,4,14,62,278.4,294.5,278.4,117,60,51.3,41,27,65.9,27,383,Logan Dye,30,57,60010985,148,F,92,2020,1,4,SAMF,289,4,1,25.0,22,113,59,52.2,0.658536613,0.25,0.9658119678,0.5221238732
2886,554050,40,40,157,794.0,872.25,794.0,371,157,42.3,119,77,64.7,30,1002,Robert Allen,58,74,60010984,421,F,215,2020,1,28,SAMF,289,104,30,28.8,81,267,127,47.6,0.6470588446,0.2884615362,0.7196765542,0.4756554365
2887,560379,46,1,97,422.0,473.75,422.0,194,67,34.5,60,46,76.7,31,732,DeShaun Wade,18,70,60010979,218,G,115,2020,1,23,LONGWD,87,111,38,34.2,51,83,29,34.9,0.7666666508,0.3423423469,0.4278350472,0.3493975997
2888,563530,1,3,3,18.1,19.75,18.1,5,2,40.0,2,2,100.0,8,28,Devon Flowers,0,8,60010980,8,F,3,2020,1,0,JMAD,126,3,2,66.7,1,2,0,0.0,1.0,0.6666666865,0.400000006,0.0
2889,553577,82,0,62,400.8,442.75,400.8,200,70,35.0,31,24,77.4,32,933,Maurice Commander,7,58,60010989,197,G,69,2020,1,21,CHAT,281,103,33,32.0,44,97,37,38.1,0.7741935253,0.3203883469,0.4850000143,0.3814432919
2890,646440,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,Donovann Toatley,0,0,60010993,0,G,0,2020,1,0,MONM,166,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2891,553472,27,0,41,212.9,244.25,212.9,86,38,44.2,33,23,69.7,33,482,Jonathan Scott,16,48,60010992,127,G-F,57,2020,1,3,CHAT,281,60,28,46.7,29,26,10,38.5,0.6969696879,0.4666666687,0.3023255765,0.3846153915
2892,553953,9,33,43,172.3,182.5,172.3,26,14,53.8,4,3,75.0,31,231,Sean Good,11,51,60010995,31,F,54,2020,1,6,LAFAY,266,1,0,0.0,15,25,14,56.0,0.75,0.0,0.961538434,0.5600000024
2893,554516,64,8,88,478.8,531.75,478.8,236,90,38.1,19,12,63.2,31,910,Tyrone Perry,11,57,60010996,242,G,99,2020,1,26,LAFAY,266,146,50,34.2,46,90,40,44.4,0.6315789223,0.3424657583,0.3813559413,0.4444444478
2894,555382,7,0,12,75.3,84.0,75.3,38,18,47.4,9,6,66.7,8,129,Isaac Suffren,2,10,60010997,48,G,14,2020,1,5,LAFAY,266,15,6,40.0,10,23,12,52.2,0.6666666865,0.400000006,0.6052631736,0.5217391253
2895,553845,80,0,44,494.4,551.5,494.4,279,100,35.8,105,85,81.0,30,837,Aaron Clarke,8,45,60010998,338,G,52,2020,1,15,SACRED,227,158,53,33.5,56,121,47,38.8,0.8095238209,0.3354430497,0.4336917698,0.3884297609
2896,575311,0,0,1,6.2,6.75,6.2,4,2,50.0,0,0,0.0,4,15,Myles Cyphas,0,1,60010999,5,F,1,2020,1,0,SACRED,227,2,1,50.0,0,2,1,50.0,0.0,0.5,0.5,0.5
2897,581176,0,1,2,23.0,23.75,23.0,7,5,71.4,8,4,50.0,7,23,Precious Ikediashi,3,5,60011000,14,F,5,2020,1,1,STFPA,225,0,0,0.0,1,7,5,71.4,0.5,0.0,1.0,0.7142857313
2898,554932,60,2,83,623.2,705.75,623.2,381,148,38.8,110,81,73.6,31,915,Koreem Ozier,18,96,60011002,437,G,101,2020,1,33,SACRED,227,169,60,35.5,95,212,88,41.5,0.7363636494,0.355029583,0.556430459,0.4150943458
2899,611606,7,4,29,101.1,111.75,101.1,33,12,36.4,18,10,55.6,12,158,Chaylyn Martin,14,21,60011001,35,G,43,2020,1,6,SACRED,227,7,1,14.3,16,26,11,42.3,0.555555582,0.1428571492,0.7878788114,0.4230769277
2900,600584,6,18,51,210.4,229.25,210.4,66,37,56.1,27,13,48.1,22,280,Theo Akwuba,26,44,60011009,87,C,77,2020,1,5,PORT,340,0,0,0.0,24,66,37,56.1,0.4814814925,0.0,1.0,0.5606060624
2901,553373,141,1,84,448.1,504.5,448.1,133,58,43.6,68,51,75.0,18,574,Cameron Parker,4,16,60011003,179,G,88,2020,1,15,SACRED,227,41,12,29.3,80,92,46,50.0,0.75,0.2926829159,0.6917293072,0.5
2902,554201,5,5,29,158.5,167.0,158.5,69,34,49.3,14,8,57.1,25,298,Zach Pfaffenberger,31,61,60011004,76,F,60,2020,1,2,SACRED,227,0,0,0.0,11,69,34,49.3,0.571428597,0.0,1.0,0.4927536249
2903,554600,57,9,101,549.7,591.25,549.7,223,86,38.6,77,52,67.5,32,1014,Jaylin Andrews,30,59,60011016,251,G,131,2020,1,39,LOYMD,262,109,27,24.8,40,114,59,51.8,0.6753246784,0.2477064282,0.5112107396,0.5175438523
2904,553878,2,4,16,57.0,63.0,57.0,20,10,50.0,1,0,0.0,13,116,Treavon Martin,4,23,60011021,20,F,20,2020,1,6,SIUE,244,0,0,0.0,10,20,10,50.0,0.0,0.0,1.0,0.5
2905,553919,62,4,39,342.8,385.25,342.8,145,59,40.7,31,24,77.4,31,659,Kenny Jones,0,49,60011018,182,G,39,2020,1,27,LOYMD,262,99,40,40.4,41,46,19,41.3,0.7741935253,0.4040403962,0.3172413707,0.4130434692
2906,553532,1,1,13,35.7,38.0,35.7,14,4,28.6,6,4,66.7,13,78,Kyle Luedtke,3,17,60011015,14,G,16,2020,1,0,NEOM,316,9,2,22.2,1,5,2,40.0,0.6666666865,0.2222222239,0.3571428657,0.400000006
2907,553576,0,1,4,20.8,23.5,20.8,11,5,45.5,2,1,50.0,12,39,Wyatt Watson,0,1,60011012,15,F,4,2020,1,0,PORT,340,10,4,40.0,1,1,1,100.0,0.5,0.400000006,0.0909090936,1.0
2908,554687,21,20,86,326.1,348.75,326.1,90,43,47.8,54,35,64.8,31,658,Anselm Uzuegbunem,37,86,60011022,121,F,123,2020,1,8,SIUE,244,0,0,0.0,30,90,43,47.8,0.6481481194,0.0,1.0,0.4777777791
2909,554278,132,3,100,661.4,712.25,661.4,274,112,40.9,96,63,65.6,31,879,Tyresse Williford,17,70,60011024,305,G,117,2020,1,42,SIUE,244,69,18,26.1,72,205,94,45.9,0.65625,0.2608695626,0.7481752038,0.4585365951
2910,557542,118,2,93,722.6,795.5,722.6,338,124,36.7,126,91,72.2,33,1102,Trey McGowens,15,78,60011048,380,G,108,2020,1,63,PITT,28,132,41,31.1,94,206,83,40.3,0.722222209,0.3106060624,0.6094674468,0.4029126167
2911,577730,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,Nick Honor,0,0,60011041,0,G,0,2020,1,0,CLMSN,27,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2912,553884,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,2,4,Lazar Skoric,0,0,60011044,0,G,0,2020,1,0,FORDM,53,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2913,554877,17,0,68,346.3,386.5,346.3,195,78,40.0,33,25,75.8,30,637,Ty Perry,6,39,60011042,224,G,74,2020,1,19,FORDM,53,116,43,37.1,30,79,35,44.3,0.7575757504,0.3706896603,0.4051282108,0.4430379868
2914,576595,0,0,7,38.6,42.5,38.6,13,8,61.5,4,2,50.0,6,58,Connor Arnold,1,4,60011025,25,F,8,2020,1,2,VAMIL,290,11,7,63.6,0,2,1,50.0,0.5,0.6363636255,0.1538461596,0.5
2915,560234,15,1,75,311.5,343.75,311.5,163,60,36.8,37,30,81.1,26,550,Kyle Colvin,20,38,60011030,176,F,95,2020,1,13,CALPOL,122,76,26,34.2,29,87,34,39.1,0.8108108044,0.3421052694,0.5337423086,0.3908045888
2916,554541,136,2,74,808.6,904.75,808.6,354,151,42.7,116,102,87.9,28,940,Markquis Nowell,9,58,60011073,481,G,83,2020,1,62,ARLR,323,197,77,39.1,104,157,74,47.1,0.8793103695,0.3908629417,0.4435028136,0.4713375866
2917,560404,41,8,92,603.5,662.0,603.5,327,126,38.5,131,96,73.3,30,805,Junior Ballard,18,79,60011028,394,G,110,2020,1,30,CALPOL,122,129,46,35.7,60,198,80,40.4,0.7328244448,0.3565891385,0.6055045724,0.4040403962
2918,560467,10,0,34,119.8,130.25,119.8,57,22,38.6,6,3,50.0,27,246,Garrison Wade,5,21,60011077,54,F,39,2020,1,7,DART,165,35,7,20.0,10,22,15,68.2,0.5,0.200000003,0.3859649003,0.6818181872
2919,553411,5,1,16,63.3,70.25,63.3,48,15,31.2,2,1,50.0,6,164,Maka Ellis,3,8,60011063,36,G,19,2020,1,1,COLMB,159,24,5,20.8,7,24,10,41.7,0.5,0.2083333284,0.5,0.4166666567
2920,560157,3,0,5,19.5,20.75,19.5,10,3,30.0,9,5,55.6,11,44,Colin McCarthy,0,6,60011032,11,G,5,2020,1,0,CALPOL,122,3,0,0.0,2,7,3,42.9,0.555555582,0.0,0.6999999881,0.4285714328
2921,566502,16,7,62,269.0,288.5,269.0,102,49,48.0,21,11,52.4,26,365,AJ Farrar,28,52,60011068,119,G-F,90,2020,1,12,ALAST,311,35,10,28.6,20,67,39,58.2,0.5238095522,0.2857142985,0.6568627357,0.5820895433
2922,560283,31,0,53,190.5,211.25,190.5,67,24,35.8,15,8,53.3,29,507,Wes Slajchert,2,42,60011076,71,G,55,2020,1,14,DART,165,47,15,31.9,21,20,9,45.0,0.5333333611,0.3191489279,0.298507452,0.4499999881
2923,563628,132,2,104,876.4,953.75,876.4,428,179,41.8,158,125,79.1,32,1024,Darius Quisneberry,13,70,60011051,533,G,117,2020,1,47,YNGST,155,159,50,31.4,93,269,129,48.0,0.791139245,0.3144654036,0.6285046935,0.4795539081
2924,553646,45,33,143,626.9,677.75,626.9,241,131,54.4,64,45,70.3,32,762,Callum McRae,54,62,60011035,307,C,197,2020,1,10,UCRVS,120,1,0,0.0,70,240,131,54.6,0.703125,0.0,0.9958506227,0.5458333492
2925,577707,1,0,1,7.9,8.0,7.9,2,0,0.0,2,2,100.0,5,6,Curtis Aiken Jr.,1,0,60011046,2,G,2,2020,1,1,PITT,28,0,0,0.0,0,2,0,0.0,1.0,0.0,1.0,0.0
2926,560124,59,2,67,430.1,470.0,430.1,224,85,37.9,57,42,73.7,29,840,Taurus Samuels,11,65,60011075,245,G,78,2020,1,19,DART,165,119,33,27.7,39,105,52,49.5,0.7368420959,0.2773109376,0.46875,0.4952380955
2927,555394,14,1,14,137.8,154.0,137.8,70,26,37.1,15,13,86.7,22,307,DJ McDonald,0,21,60011034,88,G,14,2020,1,9,UCRVS,120,63,23,36.5,8,7,3,42.9,0.8666666746,0.3650793731,0.1000000015,0.4285714328
2928,553228,66,9,84,529.4,581.75,529.4,270,109,40.4,55,39,70.9,30,737,Cameron Williams,23,69,60011023,287,G,107,2020,1,29,SIUE,244,101,30,29.7,61,169,79,46.7,0.7090908885,0.2970297039,0.6259258986,0.4674556255
2929,567725,70,7,93,593.6,652.75,593.6,314,107,34.1,77,57,74.0,30,1010,Jalen Cobb,10,76,60011039,312,G,103,2020,1,53,FORDM,53,132,41,31.1,67,182,66,36.3,0.7402597666,0.3106060624,0.5796178579,0.3626373708
2930,579453,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,1,Mason Williams,0,0,60011045,0,G,0,2020,1,0,FORDM,53,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2931,563548,16,16,48,335.2,364.25,335.2,149,56,37.6,47,37,78.7,32,583,Jelani Simmons,23,47,60011052,174,G,71,2020,1,23,YNGST,155,76,25,32.9,26,73,31,42.5,0.7872340679,0.3289473653,0.4899328947,0.4246575236
2932,586783,3,3,8,36.1,36.75,36.1,13,3,23.1,8,4,50.0,10,60,Olamide Pedersen,5,16,60011050,10,F,13,2020,1,0,YNGST,155,0,0,0.0,0,13,3,23.1,0.5,0.0,1.0,0.2307692319
2933,555368,27,16,66,352.5,382.5,352.5,175,65,37.1,27,15,55.6,31,573,Malik Riddle,24,34,60011060,169,G,90,2020,1,15,MHST,236,75,24,32.0,27,100,41,41.0,0.555555582,0.3199999928,0.571428597,0.4099999964
2934,554366,2,0,1,9.6,10.25,9.6,6,1,16.7,0,0,0.0,1,16,Atiba Taylor,2,2,60011053,2,G,3,2020,1,1,WAG,223,3,0,0.0,1,3,1,33.3,0.0,0.0,0.5,0.3333333433
2935,560399,21,21,65,394.1,417.5,394.1,159,81,50.9,77,48,62.3,30,650,Tuukka Jaakkola,43,87,60011031,210,F,108,2020,1,7,CALPOL,122,1,0,0.0,33,158,81,51.3,0.6233766079,0.0,0.9937106967,0.5126582384
2936,554836,17,11,81,468.3,496.5,468.3,207,109,52.7,52,42,80.8,27,609,Ike Nweke,63,68,60011065,260,F,144,2020,1,12,COLMB,159,0,0,0.0,36,207,109,52.7,0.8076922894,0.0,1.0,0.5265700221
2937,567762,8,21,79,330.4,348.75,330.4,111,50,45.0,56,38,67.9,21,511,Onyi Eyisi,38,49,60011040,138,F,117,2020,1,10,FORDM,53,0,0,0.0,22,111,50,45.0,0.678571403,0.0,1.0,0.4504504502
2938,555370,19,5,53,190.1,203.75,190.1,51,29,56.9,15,10,66.7,24,294,Zac Watson,20,39,60011037,68,F,73,2020,1,8,UCRVS,120,4,0,0.0,20,47,29,61.7,0.6666666865,0.0,0.9215686321,0.6170212626
2939,553739,68,15,113,699.4,750.75,699.4,191,98,51.3,198,144,72.7,31,861,Kamani Johnson,94,99,60011072,340,F,207,2020,1,23,ARLR,323,1,0,0.0,67,190,98,51.6,0.7272727489,0.0,0.9947643876,0.5157894492
2940,648261,0,0,0,-1.0,-0.5,-1.0,0,0,0.0,0,0,0.0,1,0,Ben Milstein,0,0,60011064,0,G,0,2020,1,0,COLMB,159,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0
2941,553709,1,1,7,40.3,48.0,40.3,20,7,35.0,8,8,100.0,12,108,Jacobi Gordon,7,10,60011055,26,F,14,2020,1,2,CAH,251,12,4,33.3,10,8,3,37.5,1.0,0.3333333433,0.400000006,0.375
2942,554655,11,19,130,488.1,520.0,488.1,181,99,54.7,57,39,68.4,32,706,Andre Kelly,48,85,60011056,240,F,178,2020,1,10,CAH,251,12,3,25.0,40,169,96,56.8,0.6842105389,0.25,0.9337016344,0.5680473447
2943,554220,67,34,113,567.9,617.0,567.9,194,81,41.8,40,31,77.5,33,632,Jake Stephens,39,83,60011027,233,C,152,2020,1,12,VAMIL,290,121,40,33.1,40,73,41,56.2,0.7749999762,0.330578506,0.3762886524,0.5616438389
2944,557293,163,7,99,794.9,872.0,794.9,330,123,37.3,142,108,76.1,33,1098,Xavier Johnson,23,92,60011047,385,G,122,2020,1,58,PITT,28,94,31,33.0,111,236,92,39.0,0.7605633736,0.3297872245,0.7151514888,0.3898304999
2945,555035,49,7,136,791.1,871.0,791.1,414,181,43.7,151,131,86.8,32,1065,Matt Bradley,22,89,60011054,559,G,158,2020,1,15,CAH,251,172,66,38.4,75,242,115,47.5,0.8675496578,0.3837209344,0.5845410824,0.4752066135
2946,553763,15,2,28,162.1,177.25,162.1,105,35,33.3,12,5,41.7,24,407,Chris Austin,5,45,60011038,89,G,33,2020,1,10,FORDM,53,55,14,25.5,13,50,21,42.0,0.4166666567,0.2545454502,0.4761904776,0.4199999869
2947,647908,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,Horace Wyatt Jr.,0,0,60011074,0,F,0,2020,1,0,ARLR,323,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2948,554613,11,1,35,197.9,228.25,197.9,119,46,38.7,10,8,80.0,30,456,Dragan Elkaz,2,30,60011033,141,G,37,2020,1,5,UCRVS,120,110,41,37.3,16,9,5,55.6,0.8000000119,0.3727272749,0.075630255,0.555555582
2949,557069,36,3,86,572.8,610.25,572.8,232,107,46.1,87,57,65.5,31,946,Au'Diese Toney,63,60,60011049,293,G-F,149,2020,1,38,PITT,28,67,22,32.8,35,165,85,51.5,0.6551724076,0.3283582032,0.711206913,0.5151515007
2950,557370,4,3,17,87.8,97.5,87.8,42,18,42.9,24,16,66.7,18,138,Bryce Davis,7,29,60011079,52,F,24,2020,1,6,INCAR,294,0,0,0.0,17,42,18,42.9,0.6666666865,0.0,1.0,0.4285714328
2951,557587,74,3,87,513.0,563.5,513.0,250,106,42.4,69,61,88.4,31,792,Dwight Murray Jr.,13,43,60011080,298,G,100,2020,1,22,INCAR,294,91,25,27.5,66,159,81,50.9,0.8840579987,0.2747252882,0.6359999776,0.5094339848
2952,557209,4,1,15,58.6,65.75,58.6,29,10,34.5,2,1,50.0,15,132,Corey Sato,8,12,60011081,25,F,23,2020,1,3,INCAR,294,17,4,23.5,8,12,6,50.0,0.5,0.2352941185,0.4137931168,0.5
2953,557571,9,0,30,194.9,215.25,194.9,90,30,33.3,38,26,68.4,28,451,Brandon Swaby,27,53,60011083,97,G,57,2020,1,20,INCAR,294,40,11,27.5,24,50,19,38.0,0.6842105389,0.275000006,0.555555582,0.3799999952
2954,557173,11,1,13,97.3,106.5,97.3,71,28,39.4,16,11,68.8,9,164,Morgan Taylor,1,20,60011084,67,G,14,2020,1,6,INCAR,294,7,0,0.0,17,64,28,43.8,0.6875,0.0,0.9014084339,0.4375
2955,576566,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,Quentin Millora-Brown,0,0,60011086,0,F,0,2020,1,0,VAND,273,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2956,554304,37,3,49,307.3,336.0,307.3,128,56,43.8,56,30,53.6,32,500,Payton Moore,15,49,60011087,156,G,64,2020,1,25,RICE,146,51,14,27.5,37,77,42,54.5,0.5357142687,0.2745098174,0.6015625,0.5454545617
2957,554823,41,5,61,382.5,424.25,382.5,209,74,35.4,96,68,70.8,32,764,Chris Mullins,24,56,60011088,234,G,85,2020,1,16,RICE,146,83,18,21.7,57,126,56,44.4,0.7083333135,0.2168674767,0.602870822,0.4444444478
2958,553367,36,16,125,687.8,756.75,687.8,302,131,43.4,74,61,82.4,29,875,Trey Murphy III,34,74,60011089,398,G,159,2020,1,27,RICE,146,204,75,36.8,41,98,56,57.1,0.8243243098,0.3676470518,0.3245033026,0.571428597
2959,554130,113,12,154,772.7,854.0,772.7,288,117,40.6,90,74,82.2,32,1031,Drew Peterson,52,69,60011090,352,G-F,206,2020,1,33,RICE,146,136,44,32.4,86,152,73,48.0,0.8222222328,0.3235294223,0.527777791,0.4802631438
2960,560422,0,0,18,43.8,49.25,43.8,16,2,12.5,17,9,52.9,12,172,Abraham Deng,11,24,60011091,13,F,29,2020,1,2,LONGWD,87,0,0,0.0,8,16,2,12.5,0.5294117928,0.0,1.0,0.125
2961,555198,1,0,2,11.9,13.0,11.9,10,4,40.0,2,2,100.0,1,25,Michael Smith,0,2,60011094,10,G,2,2020,1,0,SONO,479,2,0,0.0,2,8,4,50.0,1.0,0.0,0.8000000119,0.5
2962,554488,20,7,110,494.8,551.75,494.8,245,99,40.4,43,29,67.4,33,803,Bryson Mozone,29,77,60011099,289,G-F,139,2020,1,15,SCUP,43,160,62,38.8,35,85,37,43.5,0.6744186282,0.3874999881,0.3469387889,0.4352941215
2963,553741,12,13,57,239.2,254.0,239.2,77,36,46.8,23,15,65.2,31,415,Josh Aldrich,29,69,60011095,95,G-F,86,2020,1,5,SCUP,43,32,8,25.0,13,45,28,62.2,0.6521739364,0.25,0.584415555,0.6222222447
2964,553561,8,5,31,199.2,217.5,199.2,114,55,48.2,39,21,53.8,24,324,Brandon Martin,25,31,60011098,132,F,56,2020,1,4,SCUP,43,1,1,100.0,30,113,54,47.8,0.538461566,1.0,0.991228044,0.477876097
2965,555460,78,7,123,795.4,855.75,795.4,396,156,39.4,154,128,83.1,33,1060,Everette Hammond,24,76,60011097,478,G,147,2020,1,39,SCUP,43,130,38,29.2,68,266,118,44.4,0.8311688304,0.2923077047,0.6717171669,0.4436090291
2966,554930,16,22,95,478.8,509.0,478.8,142,88,62.0,105,62,59.0,33,768,Nevin Zink,59,93,60011102,238,C,154,2020,1,12,SCUP,43,1,0,0.0,36,141,88,62.4,0.5904762149,0.0,0.9929577708,0.6241135001
2967,560515,10,0,26,131.8,142.75,131.8,58,20,34.5,4,2,50.0,24,338,James Bridges,13,13,60011103,58,G-F,39,2020,1,7,SACST,77,46,16,34.8,2,12,4,33.3,0.5,0.3478260934,0.2068965584,0.3333333433
2968,560200,24,5,95,451.8,494.75,451.8,260,102,39.2,84,56,66.7,30,646,Ethan Esposito,44,69,60011104,272,F,139,2020,1,12,SACST,77,39,12,30.8,57,221,90,40.7,0.6666666865,0.3076923192,0.8500000238,0.4072398245
2969,557371,1,0,6,12.7,14.5,12.7,6,2,33.3,3,1,33.3,10,22,Brandon Younger,0,8,60011119,6,G,6,2020,1,0,CHARLT,142,4,1,25.0,2,2,1,50.0,0.3333333433,0.25,0.3333333433,0.5
2970,553225,43,60,160,933.5,1007.5,933.5,311,152,48.9,114,86,75.4,32,1061,Kessler Edwards,80,77,60011129,443,F,240,2020,1,31,PEPP,337,127,53,41.7,44,184,99,53.8,0.7543859482,0.4173228443,0.5916398764,0.538043499
2971,553377,127,1,84,683.1,727.5,683.1,252,119,47.2,62,48,77.4,32,1034,Darius Brown II,34,70,60011109,319,G,118,2020,1,37,CSUNR,121,86,33,38.4,44,166,86,51.8,0.7741935253,0.3837209344,0.6587301493,0.5180723071
2972,560350,2,0,7,17.4,21.25,17.4,15,3,20.0,2,1,50.0,9,52,Grant Greabell,0,5,60011105,9,G,7,2020,1,1,SACST,77,13,2,15.4,5,2,1,50.0,0.5,0.1538461596,0.1333333403,0.5
2973,555247,23,4,42,225.3,253.0,225.3,127,47,37.0,21,16,76.2,31,542,Brendan Harrick,12,43,60011111,133,G-F,54,2020,1,6,CSUNR,121,78,23,29.5,27,49,24,49.0,0.7619047761,0.2948718071,0.3858267665,0.4897959232
2974,554345,30,14,53,250.0,261.0,250.0,69,35,50.7,21,11,52.4,30,316,Josh Alexander,27,42,60011122,81,F,80,2020,1,7,AMERCN,265,3,0,0.0,14,66,35,53.0,0.5238095522,0.0,0.9565217495,0.5303030014
2975,550200,13,14,57,322.3,351.25,322.3,137,81,59.1,54,38,70.4,25,442,Benjamin Uloko,42,59,60011121,200,F,99,2020,1,2,HOUBAP,293,0,0,0.0,48,137,81,59.1,0.7037037015,0.0,1.0,0.5912408829
2976,554996,6,3,17,123.6,131.5,123.6,51,26,51.0,28,21,75.0,21,203,Michael Ou,21,36,60011114,73,C,38,2020,1,1,CSUNR,121,0,0,0.0,12,51,26,51.0,0.75,0.0,1.0,0.5098039508
2977,560377,33,9,126,563.3,625.0,563.3,221,88,39.8,53,34,64.2,30,1021,Matthew Herasme,28,93,60011125,269,G,154,2020,1,44,MARIST,176,148,59,39.9,46,73,29,39.7,0.6415094137,0.3986486495,0.3303167522,0.3972602785
2978,555372,26,6,43,270.4,305.5,270.4,147,67,45.6,20,12,60.0,23,590,Jacob Boonyasith,9,42,60011123,176,G,52,2020,1,8,AMERCN,265,82,30,36.6,35,65,37,56.9,0.6000000238,0.3658536673,0.4421768785,0.5692307949
2979,553841,0,0,0,4.2,4.25,4.2,3,1,33.3,2,1,50.0,7,11,Christian Sutton,1,3,60011124,3,G,1,2020,1,0,AMERCN,265,2,0,0.0,0,1,1,100.0,0.5,0.0,0.3333333433,1.0
2980,604978,1,0,9,22.5,23.5,22.5,8,4,50.0,0,0,0.0,1,24,Ross Ryan,1,3,60011100,8,C,10,2020,1,1,MRYVLS,804,1,0,0.0,1,7,4,57.1,0.0,0.0,0.875,0.571428597
2981,563581,26,40,101,438.6,471.0,438.6,129,52,40.3,32,23,71.9,30,586,Stephane Ingo,57,67,60011107,136,F,158,2020,1,14,MAINE,17,38,9,23.7,34,91,43,47.3,0.71875,0.2368421108,0.7054263353,0.4725274742
2982,550242,36,5,58,344.2,381.5,344.2,190,70,36.8,61,44,72.1,29,549,Qon Murphy,18,58,60011120,206,G,76,2020,1,14,HOUBAP,293,61,22,36.1,45,129,48,37.2,0.72131145,0.360655725,0.6789473891,0.3720930219
2983,554204,94,12,145,768.8,827.0,768.8,266,121,45.5,119,83,69.7,32,946,Elijah Harkless,39,77,60011110,343,G,184,2020,1,54,CSUNR,121,50,18,36.0,68,216,103,47.7,0.6974790096,0.3600000143,0.812030077,0.4768518507
2984,553824,106,0,44,425.6,462.0,425.6,167,63,37.7,46,31,67.4,29,762,Dalvin White,4,59,60011101,189,G,48,2020,1,28,SCUP,43,96,32,33.3,36,71,31,43.7,0.6739130616,0.3333333433,0.425149709,0.4366197288
2985,557518,21,20,82,524.1,560.25,524.1,187,88,47.1,70,51,72.9,29,864,Malik Martin,21,47,60011117,261,G,103,2020,1,48,CHARLT,142,90,34,37.8,28,97,54,55.7,0.7285714149,0.3777777851,0.5187165737,0.5567010045
2986,557135,20,5,72,344.0,375.0,344.0,116,48,41.4,33,24,72.7,29,616,Cooper Robb,8,58,60011118,145,G,80,2020,1,46,CHARLT,142,57,25,43.9,29,59,23,39.0,0.7272727489,0.438596487,0.5086206794,0.3898304999
2987,557125,3,0,8,20.5,24.0,20.5,22,2,9.1,2,2,100.0,12,110,Tyler Bertram,2,11,60011115,7,G,10,2020,1,1,CHARLT,142,20,1,5.0,5,2,1,50.0,1.0,0.0500000007,0.0909090936,0.5
2988,560080,12,1,6,25.2,28.5,25.2,16,0,0.0,0,0,0.0,6,84,Darius Hines,0,3,60011126,0,G,6,2020,1,2,MARIST,176,6,0,0.0,6,10,0,0.0,0.0,0.0,0.625,0.0
2989,560056,3,0,8,41.7,46.25,41.7,27,7,25.9,2,2,100.0,16,117,Elijah McCullough,3,8,60011106,20,G,11,2020,1,4,SACST,77,20,4,20.0,4,7,3,42.9,1.0,0.200000003,0.2592592537,0.4285714328
2990,566504,1,0,1,2.7,2.75,2.7,2,0,0.0,0,0,0.0,3,8,Jay Yoon,0,4,60011134,0,G,1,2020,1,0,PEPP,337,0,0,0.0,0,2,0,0.0,0.0,0.0,1.0,0.0
2991,566499,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,3,3,Everett Perrot,0,0,60011131,0,F,0,2020,1,0,PEPP,337,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
2992,554054,15,13,66,293.5,309.25,293.5,72,43,59.7,21,16,76.2,32,403,Victor Ohia Obioha,39,70,60011130,102,C,105,2020,1,19,PEPP,337,0,0,0.0,21,72,43,59.7,0.7619047761,0.0,1.0,0.597222209
